order_id,order_date,shipment_date,shipment_mode,city,order_year,order_month,order_day
CA-2018-168389,2018-12-11,2018-12-17,Standard Class,Jacksonville,2018,12,11
CA-2018-168396,2018-08-03,2018-08-08,Second Class,San Francisco,2018,8,3
CA-2018-168403,2018-09-09,2018-09-15,Standard Class,Portland,2018,9,9
CA-2018-168641,2018-11-24,2018-12-01,Standard Class,New York City,2018,11,24
CA-2018-168655,2018-10-12,2018-10-18,Standard Class,Albuquerque,2018,10,12
CA-2018-168739,2018-05-29,2018-06-05,Standard Class,Houston,2018,5,29
CA-2018-168837,2018-10-14,2018-10-17,First Class,Oakland,2018,10,14
CA-2018-168858,2018-11-19,2018-11-23,Standard Class,New York City,2018,11,19
CA-2018-168900,2018-05-04,2018-05-09,Standard Class,Springfield,2018,5,4
CA-2018-168942,2018-08-01,2018-08-05,Second Class,San Francisco,2018,8,1
CA-2018-169005,2018-11-02,2018-11-06,Standard Class,Springfield,2018,11,2
CA-2018-169012,2018-07-10,2018-07-14,Standard Class,Columbus,2018,7,10
CA-2018-169054,2018-04-22,2018-04-26,Standard Class,Philadelphia,2018,4,22
CA-2018-169124,2018-07-03,2018-07-10,Standard Class,Citrus Heights,2018,7,3
CA-2018-169264,2018-08-14,2018-08-16,Second Class,San Francisco,2018,8,14
CA-2018-169285,2018-03-21,2018-03-25,Standard Class,Lafayette,2018,3,21
CA-2018-169362,2018-10-12,2018-10-15,First Class,Dallas,2018,10,12
CA-2018-169404,2018-04-09,2018-04-14,Standard Class,York,2018,4,9
CA-2018-169411,2018-12-24,2018-12-29,Standard Class,Rochester,2018,12,24
CA-2018-169439,2018-09-09,2018-09-13,Standard Class,Cleveland,2018,9,9
CA-2018-169474,2018-02-04,2018-02-09,Standard Class,Rochester,2018,2,4
CA-2018-169691,2018-06-15,2018-06-18,First Class,Maple Grove,2018,6,15
CA-2018-169810,2018-07-25,2018-07-31,Standard Class,Sioux Falls,2018,7,25
CA-2018-169817,2018-09-21,2018-09-25,Standard Class,Philadelphia,2018,9,21
CA-2018-169859,2018-12-14,2018-12-18,Standard Class,San Diego,2018,12,14
CA-2018-169894,2018-11-24,2018-11-29,Second Class,Mesa,2018,11,24
CA-2018-169901,2018-06-15,2018-06-19,Standard Class,San Francisco,2018,6,15
CA-2018-169929,2018-09-25,2018-09-28,First Class,Helena,2018,9,25
CA-2018-169978,2018-12-24,2018-12-28,Standard Class,Oceanside,2018,12,24
US-2015-100279,2015-03-10,2015-03-14,Standard Class,Royal Oak,2015,3,10
US-2015-100853,2015-09-14,2015-09-19,Standard Class,Chicago,2015,9,14
US-2015-102071,2015-05-09,2015-05-15,Standard Class,San Francisco,2015,5,9
US-2015-102631,2015-12-13,2015-12-17,Standard Class,Chicago,2015,12,13
US-2015-102715,2015-04-11,2015-04-13,Second Class,Miami,2015,4,11
US-2015-103338,2015-03-11,2015-03-15,Standard Class,Roseville,2015,3,11
US-2015-103905,2015-07-14,2015-07-20,Standard Class,Aurora,2015,7,14
US-2015-104759,2015-03-31,2015-04-04,Standard Class,Chicago,2015,3,31
US-2015-105137,2015-10-10,2015-10-10,Same Day,Columbus,2015,10,10
US-2015-105151,2015-03-30,2015-03-31,First Class,New York City,2015,3,30
US-2015-105767,2015-05-23,2015-05-27,Standard Class,Philadelphia,2015,5,23
US-2015-106299,2015-08-02,2015-08-08,Standard Class,Springfield,2015,8,2
US-2015-106334,2015-12-27,2016-01-02,Standard Class,San Francisco,2015,12,27
US-2015-106992,2015-09-19,2015-09-21,Second Class,Houston,2015,9,19
US-2015-107405,2015-03-21,2015-03-25,Standard Class,Asheville,2015,3,21
US-2015-107699,2015-05-19,2015-05-23,Standard Class,Midland,2015,5,19
US-2015-107993,2015-11-25,2015-11-30,Standard Class,Springfield,2015,11,25
US-2015-109036,2015-12-20,2015-12-25,Standard Class,Seattle,2015,12,20
US-2015-109162,2015-06-08,2015-06-12,Standard Class,Bristol,2015,6,8
US-2015-109456,2015-10-16,2015-10-17,Same Day,San Francisco,2015,10,16
US-2015-110674,2015-02-12,2015-02-18,Standard Class,Concord,2015,2,12
US-2015-111171,2015-12-26,2015-12-31,Standard Class,Chicago,2015,12,26
US-2015-111353,2015-11-29,2015-12-06,Standard Class,New York City,2015,11,29
US-2015-112200,2015-11-22,2015-11-28,Standard Class,Bolingbrook,2015,11,22
US-2015-112564,2015-04-23,2015-04-24,First Class,Philadelphia,2015,4,23
US-2015-112795,2015-08-23,2015-08-28,Second Class,Grand Rapids,2015,8,23
US-2015-112872,2015-12-06,2015-12-11,Second Class,Springfield,2015,12,6
US-2015-112914,2015-09-25,2015-09-30,Standard Class,Houston,2015,9,25
US-2015-112949,2015-06-20,2015-06-27,Standard Class,Lawton,2015,6,20
US-2015-112991,2015-12-10,2015-12-14,Standard Class,Caldwell,2015,12,10
US-2015-113124,2015-03-30,2015-04-05,Standard Class,Apple Valley,2015,3,30
US-2015-114188,2015-05-20,2015-05-22,Second Class,Dover,2015,5,20
US-2015-114377,2015-11-05,2015-11-05,Same Day,Hampton,2015,11,5
US-2015-115189,2015-12-30,2016-01-03,Second Class,Philadelphia,2015,12,30
US-2015-115196,2015-09-09,2015-09-13,Standard Class,Greenville,2015,9,9
US-2015-115413,2015-08-26,2015-09-01,Standard Class,Newark,2015,8,26
US-2015-115987,2015-09-08,2015-09-13,Second Class,Tyler,2015,9,8
US-2015-117058,2015-05-27,2015-05-30,First Class,Chicago,2015,5,27
US-2015-117135,2015-06-21,2015-06-23,Second Class,Waynesboro,2015,6,21
US-2015-117163,2015-01-27,2015-02-02,Standard Class,San Diego,2015,1,27
US-2015-117170,2015-09-17,2015-09-24,Standard Class,Raleigh,2015,9,17
US-2015-117744,2015-12-02,2015-12-06,Standard Class,Corpus Christi,2015,12,2
US-2015-117968,2015-08-05,2015-08-07,Second Class,Meriden,2015,8,5
US-2015-118486,2015-04-06,2015-04-08,First Class,Philadelphia,2015,4,6
US-2015-118997,2015-04-08,2015-04-12,Standard Class,Decatur,2015,4,8
US-2015-119081,2015-09-12,2015-09-19,Standard Class,Olathe,2015,9,12
US-2015-119137,2015-07-23,2015-07-27,Standard Class,Tucson,2015,7,23
US-2015-120175,2015-11-28,2015-12-03,Standard Class,Richmond,2015,11,28
US-2015-120236,2015-09-03,2015-09-04,First Class,Houston,2015,9,3
US-2015-120313,2015-10-31,2015-11-02,Second Class,San Francisco,2015,10,31
US-2015-120740,2015-04-15,2015-04-15,Same Day,Los Angeles,2015,4,15
US-2015-121566,2015-06-30,2015-07-06,Standard Class,New York City,2015,6,30
US-2015-121734,2015-04-11,2015-04-16,Standard Class,Lewiston,2015,4,11
US-2015-122021,2015-10-15,2015-10-17,First Class,Parma,2015,10,15
US-2015-122959,2015-12-12,2015-12-12,Same Day,San Antonio,2015,12,12
US-2015-123183,2015-11-19,2015-11-25,Standard Class,Wilmington,2015,11,19
US-2015-123519,2015-12-14,2015-12-21,Standard Class,Marion,2015,12,14
US-2015-124625,2015-11-03,2015-11-07,Standard Class,Omaha,2015,11,3
US-2015-125521,2015-03-14,2015-03-19,Standard Class,Chesapeake,2015,3,14
US-2015-126340,2015-11-08,2015-11-14,Standard Class,Redding,2015,11,8
US-2015-126571,2015-10-11,2015-10-15,Standard Class,Philadelphia,2015,10,11
US-2015-127635,2015-09-14,2015-09-18,Second Class,Corpus Christi,2015,9,14
US-2015-127978,2015-03-03,2015-03-08,Standard Class,Columbus,2015,3,3
US-2015-128685,2015-04-04,2015-04-05,First Class,Los Angeles,2015,4,4
US-2015-129609,2015-03-22,2015-03-22,Same Day,Portage,2015,3,22
US-2015-130358,2015-06-23,2015-06-26,First Class,Concord,2015,6,23
US-2015-130379,2015-05-25,2015-05-29,Standard Class,Chicago,2015,5,25
US-2015-131275,2015-03-18,2015-03-24,Standard Class,Burbank,2015,3,18
US-2015-131870,2015-09-09,2015-09-11,First Class,Lancaster,2015,9,9
US-2015-131982,2015-03-07,2015-03-11,Second Class,Des Moines,2015,3,7
US-2015-132745,2015-10-01,2015-10-05,Standard Class,Reno,2015,10,1
US-2015-133130,2015-09-27,2015-10-01,Standard Class,San Diego,2015,9,27
US-2015-133949,2015-12-31,2015-12-31,Same Day,Reno,2015,12,31
US-2015-134054,2015-10-10,2015-10-10,Same Day,Albuquerque,2015,10,10
US-2015-134187,2015-11-04,2015-11-11,Standard Class,Long Beach,2015,11,4
US-2015-134614,2015-09-20,2015-09-25,Standard Class,Bloomington,2015,9,20
US-2015-134712,2015-11-29,2015-12-04,Standard Class,Skokie,2015,11,29
US-2015-134733,2015-09-23,2015-09-28,Standard Class,San Diego,2015,9,23
US-2015-134971,2015-06-07,2015-06-10,Second Class,Peoria,2015,6,7
US-2015-135881,2015-05-23,2015-05-27,Standard Class,New York City,2015,5,23
US-2015-135972,2015-09-21,2015-09-23,Second Class,Des Moines,2015,9,21
US-2015-137155,2015-11-01,2015-11-05,Standard Class,Long Beach,2015,11,1
US-2015-137680,2015-02-24,2015-03-02,Standard Class,Medford,2015,2,24
US-2015-137869,2015-03-28,2015-04-02,Standard Class,Des Moines,2015,3,28
US-2015-138247,2015-12-24,2015-12-29,Standard Class,Los Angeles,2015,12,24
US-2015-138758,2015-07-07,2015-07-11,Standard Class,Philadelphia,2015,7,7
US-2015-138828,2015-09-02,2015-09-03,First Class,New York City,2015,9,2
US-2015-138835,2015-09-10,2015-09-14,Standard Class,Virginia Beach,2015,9,10
US-2015-139500,2015-11-16,2015-11-20,Standard Class,Decatur,2015,11,16
US-2015-140116,2015-03-10,2015-03-17,Standard Class,Denver,2015,3,10
US-2015-140452,2015-12-06,2015-12-10,Standard Class,Chicago,2015,12,6
US-2015-140914,2015-11-11,2015-11-15,Standard Class,Chicago,2015,11,11
US-2015-141215,2015-06-15,2015-06-21,Standard Class,San Antonio,2015,6,15
US-2015-141257,2015-06-08,2015-06-14,Standard Class,Seattle,2015,6,8
US-2015-143231,2015-12-31,2016-01-03,First Class,Franklin,2015,12,31
US-2015-143581,2015-08-19,2015-08-23,Standard Class,Columbus,2015,8,19
US-2015-143707,2015-03-01,2015-03-05,Standard Class,New York City,2015,3,1
US-2015-143721,2015-11-23,2015-11-26,Second Class,Houston,2015,11,23
US-2015-144078,2015-11-25,2015-11-29,Standard Class,Los Angeles,2015,11,25
US-2015-146353,2015-10-14,2015-10-16,Second Class,Concord,2015,10,14
US-2015-147606,2015-11-26,2015-12-01,Second Class,Houston,2015,11,26
US-2015-147627,2015-01-20,2015-01-26,Standard Class,Jonesboro,2015,1,20
US-2015-147648,2015-11-26,2015-12-01,Standard Class,San Francisco,2015,11,26
US-2015-147704,2015-11-16,2015-11-21,Standard Class,Bloomington,2015,11,16
US-2015-147774,2015-01-20,2015-01-26,Standard Class,Smyrna,2015,1,20
US-2015-148194,2015-05-04,2015-05-07,First Class,Seattle,2015,5,4
US-2015-148838,2015-03-17,2015-03-21,Standard Class,New York City,2015,3,17
US-2015-149034,2015-11-19,2015-11-21,First Class,Philadelphia,2015,11,19
US-2015-150119,2015-04-23,2015-04-27,Standard Class,Columbus,2015,4,23
US-2015-150126,2015-07-27,2015-08-02,Standard Class,New York City,2015,7,27
US-2015-150434,2015-07-19,2015-07-24,Standard Class,Bristol,2015,7,19
US-2015-150532,2015-07-14,2015-07-21,Standard Class,Phoenix,2015,7,14
US-2015-150574,2015-12-19,2015-12-25,Standard Class,Jacksonville,2015,12,19
US-2015-150924,2015-09-12,2015-09-16,Second Class,Houston,2015,9,12
US-2015-151015,2015-10-14,2015-10-20,Standard Class,Chicago,2015,10,14
US-2015-151925,2015-09-26,2015-10-01,Second Class,Los Angeles,2015,9,26
US-2015-152030,2015-12-26,2015-12-28,Second Class,Houston,2015,12,26
US-2015-152723,2015-09-26,2015-09-26,Same Day,Mesquite,2015,9,26
US-2015-154655,2015-10-12,2015-10-17,Standard Class,Chicago,2015,10,12
US-2015-154879,2015-05-06,2015-05-11,Standard Class,Los Angeles,2015,5,6
US-2015-155502,2015-01-26,2015-01-31,Standard Class,Alexandria,2015,1,26
US-2015-155544,2015-03-21,2015-03-25,Standard Class,Knoxville,2015,3,21
US-2015-155817,2015-10-03,2015-10-09,Standard Class,Durham,2015,10,3
US-2015-155894,2015-07-26,2015-07-30,Second Class,Chicago,2015,7,26
US-2015-156216,2015-09-13,2015-09-17,Standard Class,Charlotte,2015,9,13
US-2015-156559,2015-08-19,2015-08-26,Standard Class,Jonesboro,2015,8,19
US-2015-157021,2015-04-01,2015-04-06,Second Class,Vallejo,2015,4,1
US-2015-157070,2015-06-01,2015-06-06,Standard Class,Detroit,2015,6,1
US-2015-157385,2015-11-23,2015-11-25,First Class,Los Angeles,2015,11,23
US-2015-157406,2015-04-25,2015-04-29,Standard Class,Houston,2015,4,25
US-2015-157847,2015-04-02,2015-04-06,Second Class,Houston,2015,4,2
US-2015-158057,2015-03-22,2015-03-26,Standard Class,Greensboro,2015,3,22
US-2015-158365,2015-04-12,2015-04-17,Standard Class,Bloomington,2015,4,12
US-2015-158400,2015-10-25,2015-10-28,First Class,San Francisco,2015,10,25
US-2015-158638,2015-09-17,2015-09-21,Standard Class,Philadelphia,2015,9,17
US-2015-159611,2015-12-27,2016-01-01,Second Class,Cleveland,2015,12,27
US-2015-159618,2015-11-12,2015-11-16,Standard Class,Houston,2015,11,12
US-2015-159926,2015-11-18,2015-11-22,Standard Class,Philadelphia,2015,11,18
US-2015-160444,2015-07-05,2015-07-05,Same Day,Houston,2015,7,5
US-2015-160780,2015-06-21,2015-06-21,Same Day,Pueblo,2015,6,21
US-2015-161305,2015-06-06,2015-06-12,Standard Class,Chicago,2015,6,6
US-2015-161613,2015-12-01,2015-12-03,Second Class,Houston,2015,12,1
US-2015-163146,2015-05-16,2015-05-20,Standard Class,San Francisco,2015,5,16
US-2015-163797,2015-04-08,2015-04-13,Standard Class,Chandler,2015,4,8
US-2015-164616,2015-08-19,2015-08-21,Second Class,Columbus,2015,8,19
US-2015-164644,2015-07-22,2015-07-24,Second Class,Houston,2015,7,22
US-2015-164763,2015-03-17,2015-03-21,Standard Class,Jackson,2015,3,17
US-2015-165589,2015-02-18,2015-02-18,Same Day,Lubbock,2015,2,18
US-2015-165659,2015-06-01,2015-06-06,Standard Class,Little Rock,2015,6,1
US-2015-165862,2015-07-13,2015-07-17,Standard Class,Los Angeles,2015,7,13
US-2015-166310,2015-09-21,2015-09-23,First Class,Garland,2015,9,21
US-2015-166828,2015-08-22,2015-08-25,First Class,Saint Charles,2015,8,22
US-2015-167262,2015-10-31,2015-11-03,Second Class,Avondale,2015,10,31
US-2015-167633,2015-09-30,2015-10-05,Standard Class,Boynton Beach,2015,9,30
US-2015-167738,2015-12-24,2015-12-29,Standard Class,Los Angeles,2015,12,24
US-2015-168501,2015-11-21,2015-11-27,Standard Class,Dallas,2015,11,21
US-2015-169390,2015-02-07,2015-02-10,Second Class,New York City,2015,2,7
US-2015-169789,2015-12-30,2016-01-04,Standard Class,Phoenix,2015,12,30
US-2016-100069,2016-06-29,2016-07-03,Standard Class,Omaha,2016,6,29
US-2016-100377,2016-08-28,2016-09-01,Standard Class,Chicago,2016,8,28
US-2016-100531,2016-09-27,2016-09-29,First Class,Chicago,2016,9,27
US-2016-101399,2016-01-17,2016-01-24,Standard Class,Park Ridge,2016,1,17
US-2016-101511,2016-11-21,2016-11-23,Second Class,Newark,2016,11,21
US-2016-103471,2016-12-24,2016-12-28,Standard Class,Colorado Springs,2016,12,24
US-2016-103996,2016-03-29,2016-03-31,Second Class,San Diego,2016,3,29
US-2016-104185,2016-09-03,2016-09-08,Second Class,New York City,2016,9,3
US-2016-104430,2016-10-22,2016-10-26,Standard Class,Bloomington,2016,10,22
US-2016-105676,2016-12-01,2016-12-02,Same Day,Houston,2016,12,1
US-2016-106495,2016-06-15,2016-06-17,First Class,Tampa,2016,6,15
US-2016-106873,2016-09-24,2016-09-29,Second Class,Avondale,2016,9,24
US-2016-107349,2016-07-13,2016-07-15,First Class,Houston,2016,7,13
US-2016-107944,2016-03-23,2016-03-25,First Class,Los Angeles,2016,3,23
US-2016-108966,2016-10-11,2016-10-18,Standard Class,Fort Lauderdale,2016,10,11
US-2016-109015,2016-09-06,2016-09-12,Standard Class,New York City,2016,9,6
US-2016-110163,2016-11-01,2016-11-04,First Class,Salem,2016,11,1
US-2016-110261,2016-12-19,2016-12-23,Second Class,Glenview,2016,12,19
US-2016-110569,2016-05-23,2016-05-30,Standard Class,Phoenix,2016,5,23
US-2016-111927,2016-11-14,2016-11-19,Standard Class,Dover,2016,11,14
US-2016-112508,2016-03-24,2016-03-30,Standard Class,Coral Springs,2016,3,24
US-2016-113327,2016-05-26,2016-05-29,Second Class,Jacksonville,2016,5,26
US-2016-113593,2016-04-18,2016-04-20,First Class,Santa Maria,2016,4,18
US-2016-114741,2016-12-06,2016-12-10,Standard Class,North Las Vegas,2016,12,6
US-2016-114839,2016-04-26,2016-04-30,Standard Class,Houston,2016,4,26
US-2016-115238,2016-04-30,2016-05-04,Standard Class,Lawrence,2016,4,30
US-2016-115343,2016-09-22,2016-09-25,First Class,Philadelphia,2016,9,22
US-2016-117184,2016-05-17,2016-05-21,Standard Class,Houston,2016,5,17
US-2016-117492,2016-08-07,2016-08-09,First Class,Baltimore,2016,8,7
US-2016-118766,2016-10-15,2016-10-22,Standard Class,Dallas,2016,10,15
US-2016-118906,2016-03-10,2016-03-10,Same Day,Clinton,2016,3,10
US-2016-118983,2016-11-22,2016-11-26,Standard Class,Fort Worth,2016,11,22
US-2016-119312,2016-10-02,2016-10-07,Second Class,Los Angeles,2016,10,2
US-2016-120161,2016-12-18,2016-12-23,Standard Class,Springfield,2016,12,18
US-2016-120502,2016-04-13,2016-04-19,Standard Class,Los Angeles,2016,4,13
US-2016-120572,2016-12-11,2016-12-15,Standard Class,Jacksonville,2016,12,11
US-2016-120712,2016-12-20,2016-12-24,Standard Class,Austin,2016,12,20
US-2016-120957,2016-12-07,2016-12-07,Same Day,Riverside,2016,12,7
US-2016-122140,2016-04-02,2016-04-07,Standard Class,Dallas,2016,4,2
US-2016-122784,2016-07-20,2016-07-27,Standard Class,Highland Park,2016,7,20
US-2016-122910,2016-05-12,2016-05-16,Standard Class,Louisville,2016,5,12
US-2016-123218,2016-12-20,2016-12-25,Standard Class,Chicago,2016,12,20
US-2016-123918,2016-10-15,2016-10-15,Same Day,Dallas,2016,10,15
US-2016-123960,2016-06-11,2016-06-16,Standard Class,Monroe,2016,6,11
US-2016-124219,2016-08-07,2016-08-08,First Class,Kirkwood,2016,8,7
US-2016-125374,2016-03-23,2016-03-29,Standard Class,Houston,2016,3,23
US-2016-126214,2016-12-21,2016-12-24,Second Class,Seattle,2016,12,21
US-2016-126235,2016-10-15,2016-10-15,Same Day,Mount Pleasant,2016,10,15
US-2016-126753,2016-08-16,2016-08-20,Standard Class,Philadelphia,2016,8,16
US-2016-126977,2016-09-17,2016-09-23,Standard Class,New York City,2016,9,17
US-2016-127040,2016-12-06,2016-12-10,Standard Class,New York City,2016,12,6
US-2016-128090,2016-08-16,2016-08-22,Standard Class,Phoenix,2016,8,16
US-2016-128587,2016-12-24,2016-12-30,Standard Class,Springfield,2016,12,24
US-2016-129553,2016-07-27,2016-08-02,Standard Class,Louisville,2016,7,27
US-2016-129637,2016-12-17,2016-12-22,Standard Class,Bloomington,2016,12,17
US-2016-130491,2016-02-08,2016-02-11,First Class,Garden City,2016,2,8
US-2016-130512,2016-08-21,2016-08-25,Standard Class,Allentown,2016,8,21
US-2016-130519,2016-09-15,2016-09-15,Same Day,Coral Springs,2016,9,15
US-2016-131359,2016-10-30,2016-11-02,Second Class,Denver,2016,10,30
US-2016-131842,2016-12-05,2016-12-08,First Class,Nashville,2016,12,5
US-2016-132836,2016-06-01,2016-06-05,Standard Class,Detroit,2016,6,1
US-2016-134026,2016-04-26,2016-05-02,Standard Class,Memphis,2016,4,26
US-2016-134271,2016-04-18,2016-04-23,Second Class,New York City,2016,4,18
US-2016-134558,2016-12-19,2016-12-24,Second Class,Dover,2016,12,19
US-2016-136259,2016-11-05,2016-11-08,First Class,Lakewood,2016,11,5
US-2016-136427,2016-06-20,2016-06-23,First Class,Aurora,2016,6,20
US-2016-136476,2016-04-05,2016-04-10,Standard Class,Bristol,2016,4,5
US-2016-136749,2016-12-25,2016-12-27,Second Class,Columbus,2016,12,25
US-2016-136987,2016-04-11,2016-04-14,Second Class,Los Angeles,2016,4,11
US-2016-137008,2016-10-02,2016-10-08,Standard Class,Lakewood,2016,10,2
US-2016-137533,2016-12-18,2016-12-18,Same Day,Cleveland,2016,12,18
US-2016-137960,2016-12-18,2016-12-18,Same Day,New York City,2016,12,18
US-2016-138093,2016-12-10,2016-12-16,Standard Class,Baltimore,2016,12,10
US-2016-138121,2016-12-17,2016-12-17,Same Day,Detroit,2016,12,17
US-2016-138303,2016-09-03,2016-09-07,Standard Class,Philadelphia,2016,9,3
US-2016-138716,2016-09-17,2016-09-20,First Class,Seattle,2016,9,17
US-2016-138919,2016-09-17,2016-09-21,Standard Class,New York City,2016,9,17
US-2016-139675,2016-03-13,2016-03-18,Second Class,Chico,2016,3,13
US-2016-139759,2016-08-25,2016-08-30,Standard Class,Los Angeles,2016,8,25
US-2016-140200,2016-07-26,2016-07-28,First Class,Mesa,2016,7,26
US-2016-140851,2016-07-13,2016-07-15,Second Class,Macon,2016,7,13
US-2016-141453,2016-11-30,2016-12-03,Second Class,Austin,2016,11,30
US-2016-141684,2016-06-29,2016-07-04,Standard Class,New York City,2016,6,29
US-2016-142020,2016-06-04,2016-06-08,Second Class,New York City,2016,6,4
US-2016-142811,2016-04-02,2016-04-07,Standard Class,Mesa,2016,4,2
US-2016-144771,2016-10-02,2016-10-04,First Class,Hillsboro,2016,10,2
US-2016-145121,2016-10-02,2016-10-06,Standard Class,Middletown,2016,10,2
US-2016-145422,2016-12-03,2016-12-07,Standard Class,San Francisco,2016,12,3
US-2016-145436,2016-02-28,2016-03-04,Standard Class,Columbia,2016,2,28
US-2016-146745,2016-09-03,2016-09-08,Standard Class,San Francisco,2016,9,3
US-2016-147242,2016-09-10,2016-09-14,Standard Class,Revere,2016,9,10
US-2016-147662,2016-02-14,2016-02-19,Standard Class,Akron,2016,2,14
US-2016-147739,2016-12-25,2016-12-29,Standard Class,Philadelphia,2016,12,25
US-2016-148817,2016-12-01,2016-12-07,Standard Class,Chesapeake,2016,12,1
US-2016-149629,2016-07-17,2016-07-20,Second Class,Port Saint Lucie,2016,7,17
US-2016-149692,2016-12-06,2016-12-12,Standard Class,Austin,2016,12,6
US-2016-150161,2016-07-25,2016-07-29,Standard Class,Philadelphia,2016,7,25
US-2016-150231,2016-03-16,2016-03-20,Second Class,New York City,2016,3,16
US-2016-150630,2016-09-17,2016-09-21,Standard Class,Philadelphia,2016,9,17
US-2016-151407,2016-11-08,2016-11-12,Standard Class,Dubuque,2016,11,8
US-2016-152128,2016-05-25,2016-05-27,Second Class,Wichita,2016,5,25
US-2016-153283,2016-11-12,2016-11-18,Standard Class,New York City,2016,11,12
US-2016-153374,2016-02-09,2016-02-13,Second Class,Decatur,2016,2,9
US-2016-153500,2016-07-03,2016-07-05,First Class,Philadelphia,2016,7,3
US-2016-154389,2016-11-27,2016-12-03,Standard Class,Philadelphia,2016,11,27
US-2016-155369,2016-04-19,2016-04-25,Standard Class,Carrollton,2016,4,19
